id,number,title,state,author,created_at,updated_at,closed_at,labels,comments,reactions_total,html_url,summary
1377742054,5370,Display multiindex dataframe as “sparsified” table,open,sfc-gh-kbregula,2022-09-19T10:31:45Z,2025-07-17T14:45:02Z,,"type:enhancement, feature:st.dataframe, feature:st.table, upstream",31,136,https://github.com/streamlit/streamlit/issues/5370,"Request to improve `st.dataframe` display for MultiIndex DataFrames by sparsifying the index (merging vertically for repeated values), similar to Pandas' console output or HTML display."
1377424969,5368,Make label position a choice,open,osi1880vr,2022-09-19T05:34:07Z,2022-11-15T17:00:25Z,,"type:enhancement, area:widgets",3,2,https://github.com/streamlit/streamlit/issues/5368,"Request to customize label positioning for widgets (e.g., left-aligned labels instead of top). This would help save vertical space and align with different form layout preferences."
1373180952,5351,st.markdown should render tables with a striped design,open,juk-stata,2022-09-14T15:21:03Z,2023-12-08T23:10:04Z,,"type:enhancement, feature:markdown, area:styling",3,0,https://github.com/streamlit/streamlit/issues/5351,"Request for `st.markdown` tables to support striped rows (alternating background colors) for better readability, consistent with GitHub Flavored Markdown rendering on GitHub."
1368643897,5335,Hover text on `selectbox` and `multiselect`,open,harahu,2022-09-10T14:50:26Z,2025-03-26T19:44:11Z,,"type:enhancement, feature:st.selectbox, feature:st.multiselect",2,39,https://github.com/streamlit/streamlit/issues/5335,Request for a `hover_func` parameter in `st.selectbox` and `st.multiselect` to show tooltips for individual options. This helps disambiguate items with identical labels without cluttering the UI.
1365160937,5321,Link to tabs via # anchors,open,fredzannarbor,2022-09-07T20:41:14Z,2025-03-26T19:50:53Z,,"type:enhancement, feature:st.tabs",1,34,https://github.com/streamlit/streamlit/issues/5321,"Request to support linking to specific tabs via URL anchors (e.g., `#tab-1`). This allows direct navigation to a specific tab state from external links."
1360444756,5305,Pass state as parameter to `on_change` callback,open,alexscott-ff,2022-09-02T17:21:31Z,2025-03-29T21:51:48Z,,"type:enhancement, feature:st.session_state",3,19,https://github.com/streamlit/streamlit/issues/5305,"Request for `on_change` callbacks to receive the new widget value directly as an argument. Currently, developers must fetch the value from `session_state` inside the callback."
1359113920,5295,Multipage routing with URL param or URL hash,open,whitphx,2022-09-01T16:29:37Z,2025-03-29T22:07:00Z,,"type:enhancement, feature:multipage-apps",3,12,https://github.com/streamlit/streamlit/issues/5295,"Request for alternative routing strategies for multipage apps, such as hash-based routing or query parameters, to support deployment environments where path-based routing is restricted."
1355514493,5272,st.map() : display image on hover over  scattered points,open,ysig,2022-08-30T10:08:33Z,2022-11-15T17:00:30Z,,"type:enhancement, feature:st.map",2,6,https://github.com/streamlit/streamlit/issues/5272,"Request to display images or custom content in tooltips when hovering over points in `st.map`. Currently, map interactivity is limited compared to other plotting libraries."
1352801459,5251,Latex not rendered in plotly charts,open,edsaac,2022-08-26T22:56:04Z,2025-06-09T09:36:02Z,,"type:enhancement, feature:st.plotly_chart",3,8,https://github.com/streamlit/streamlit/issues/5251,"`st.plotly_chart` fails to render LaTeX in labels or titles, even when configured in Plotly. This limits the ability to display mathematical notation in charts."
1352465869,5240,Impossible to highlight the selection text in `st.selectbox` to delete it all at once,open,cmayoracurzio,2022-08-26T16:13:04Z,2025-03-30T13:27:06Z,,"type:enhancement, feature:st.selectbox",2,6,https://github.com/streamlit/streamlit/issues/5240,"In `st.selectbox`, users cannot highlight and delete the current selection text with backspace to clear it. This makes it difficult to clear a selection quickly."
1340487776,5178,Streamlit not detecting changes to multipage apps in WSL2,open,jonstrutz11,2022-08-16T14:58:01Z,2025-11-08T01:09:54Z,,"type:bug, good first issue, area:windows, priority:P3, feature:multipage-apps, feature:file-watcher",10,7,https://github.com/streamlit/streamlit/issues/5178,Streamlit file watcher fails to detect changes in nested pages or modules when running in WSL2 (Windows Subsystem for Linux). This breaks hot reloading for development.
1338026138,5149,General colorband command instead of `st.warning` etc.,open,shakamoushie,2022-08-13T18:27:06Z,2023-12-08T22:40:56Z,,"type:enhancement, feature:st.info",1,3,https://github.com/streamlit/streamlit/issues/5149,"Request for a generalized `st.colorband` or alert component that accepts a custom color and label, replacing the specific `st.info`, `st.warning`, etc., with a single flexible widget."
1334612439,5127,Support for pydeck custom tile layer,open,giswqs,2022-08-10T13:16:13Z,2025-03-27T12:45:44Z,,"type:enhancement, feature:st.pydeck_chart",4,24,https://github.com/streamlit/streamlit/issues/5127,"Request to support custom tile layers in `st.pydeck_chart`. This would enable using specialized map tiles (e.g., from Google Earth Engine) that require custom JavaScript libraries."
1331039717,5105,Interact with local storage,open,sg-s,2022-08-07T14:56:45Z,2025-03-26T19:40:37Z,,"type:enhancement, area:utilities, feature:st.context",9,57,https://github.com/streamlit/streamlit/issues/5105,Request for an API to interact with the browser's local storage (`st.local_storage`). This would allow persisting simple data (like user preferences) across sessions on the client side.
1329753065,5099,"Inconsistent behavior when value is outside of (min_value, max_value) for st.slider and st.number_value",open,andreas-gjensidige,2022-08-05T10:29:22Z,2025-03-26T18:00:38Z,,"type:bug, status:confirmed, priority:P3, feature:st.slider",2,1,https://github.com/streamlit/streamlit/issues/5099,"`st.slider` and `st.number_input` behave inconsistently when `value` is outside `min/max`. Slider expands the range, while number input raises an error. Users expect consistent validation."
1328991799,5092,Clarify edge case where physical location of element vs semantic location of element are handled,open,blackary,2022-08-04T17:48:11Z,2025-08-24T16:03:27Z,,"type:enhancement, feature:st.selectbox, feature:st.form, feature:st.sidebar",3,1,https://github.com/streamlit/streamlit/issues/5092,"Widgets created in `st.sidebar` behave differently depending on whether they are inside a form or not, specifically regarding rerun triggering. The behavior edge cases need clarification."
1325810708,5075,Switching camera stuck on permissions,open,nehz,2022-08-02T12:51:29Z,2025-03-26T18:00:40Z,,"type:bug, status:confirmed, priority:P4, feature:st.camera_input",2,1,https://github.com/streamlit/streamlit/issues/5075,Switching cameras in `st.camera_input` on some mobile devices gets stuck in a permissions loop or fails to switch. This affects users with multiple cameras.
1320869523,5053,[Coming soon] Defered data for download button,open,Vinno97,2022-07-28T12:38:04Z,2025-11-06T23:57:52Z,,"type:enhancement, feature:st.download_button, status:likely",62,171,https://github.com/streamlit/streamlit/issues/5053,Request for deferred data loading in `st.download_button`. Users want to generate the download data only when the button is clicked (via callback) to avoid performance overhead on every run.
1319132044,5044,empty() does not remove cleared elements?,open,wg-romank,2022-07-27T07:24:12Z,2025-03-27T12:33:27Z,,"type:bug, feature:state, status:confirmed, priority:P3, feature:st.empty",20,21,https://github.com/streamlit/streamlit/issues/5044,"Calling `.empty()` on an `st.empty` container clears the UI but doesn't remove the internal widget state, leading to DuplicateWidgetID errors if widgets are re-added. It should fully clear state."
1318414711,5041,Server headless detection doesn't play nicely with ssh port forwarding,open,astrowonk,2022-07-26T15:33:35Z,2024-02-27T00:09:31Z,,"type:enhancement, area:windows, feature:cli",4,1,https://github.com/streamlit/streamlit/issues/5041,"Streamlit's headless mode detection incorrectly flags SSH sessions from Windows as headless even when X forwarding is available, preventing the browser from opening."
1313920228,5013,Allow Katex extensions,open,chicolucio,2022-07-21T23:08:12Z,2022-12-23T00:37:55Z,,"type:enhancement, feature:st.latex",2,1,https://github.com/streamlit/streamlit/issues/5013,Request to allow loading KaTeX extensions (like `mhchem` for chemistry) in `st.latex`. This would expand the range of scientific notation supported natively.
1311334223,5003,Deactivate responsiveness of st.columns,open,wizzioficial,2022-07-20T15:23:39Z,2025-08-17T22:31:42Z,,"type:enhancement, feature:st.columns",20,45,https://github.com/streamlit/streamlit/issues/5003,"`st.columns` layout collapses on mobile devices, stacking vertically. While responsive, users sometimes want to force a horizontal layout or have more control over the responsiveness."
1297869726,4941,st.date_input: Error handling with invalid date entry,open,clo-vis,2022-07-07T18:07:56Z,2025-03-29T22:13:24Z,,"type:enhancement, feature:st.date_input",11,1,https://github.com/streamlit/streamlit/issues/4941,"Entering an invalid date (e.g., 0900/01/01) manually into `st.date_input` causes an app crash/error instead of a user-friendly validation message."
1286935060,4901,"Make `st.selectbox` dropdown re-open at position of last selected option, not at the top every time",open,cmayoracurzio,2022-06-28T07:47:32Z,2025-09-23T16:03:46Z,,"type:enhancement, good first issue, feature:st.selectbox",10,29,https://github.com/streamlit/streamlit/issues/4901,"`st.selectbox` dropdown always opens at the top of the list, rather than scrolling to the currently selected item. This is annoying for long lists where the selection is far down."
1286042253,4897,format parameter works differently in st.slider and st.number_input,open,jrieke,2022-06-27T16:19:25Z,2025-03-30T13:46:51Z,,"type:enhancement, feature:st.number_input",3,5,https://github.com/streamlit/streamlit/issues/4897,The `format` parameter syntax is inconsistent between `st.slider` (printf style) and `st.number_input`. Users expect consistent formatting options across numeric widgets.
1270980265,4868,Replace sidebar arrow icon,open,cccs-km,2022-06-14T15:26:27Z,2025-08-29T11:22:44Z,,"type:enhancement, area:styling, feature:st.sidebar, status:unlikely",2,0,https://github.com/streamlit/streamlit/issues/4868,"Request to customize the sidebar toggle icon (arrow). Users want to replace it with a custom icon (e.g., a gear) to better indicate its function (like settings)."
1270540882,4867,Add Pro camera mode for taking pictures using file_uploader on a smartphone,open,kalfasyan,2022-06-14T09:46:08Z,2023-03-10T20:53:15Z,,"type:enhancement, feature:st.camera_input",2,2,https://github.com/streamlit/streamlit/issues/4867,"Request to access ""Pro"" camera modes (ISO, aperture) when using `st.file_uploader` (or camera input) on mobile. Currently, it uses default camera settings."
1269099278,4860,Allow sharing of Streamlit apps through JupyterHub,open,joseberlines,2022-06-13T08:36:43Z,2022-11-15T17:00:50Z,,"type:enhancement, area:deployment",1,3,https://github.com/streamlit/streamlit/issues/4860,"Request for documentation or support for running Streamlit apps within JupyterHub (e.g., via Voila or proxy). This facilitates sharing apps in data science environments."
1269089559,4859,st.cache_data ignores ttl argument when persist='disk',open,franekp,2022-06-13T08:28:26Z,2025-06-15T12:59:52Z,,"type:enhancement, feature:cache",8,0,https://github.com/streamlit/streamlit/issues/4859,`st.cache_data` (experimental_memo) ignores the `ttl` argument when `persist='disk'` is set. Cached data on disk never expires/refreshes automatically.
1252819523,4799,Set the aspect ratio of charts,open,thschaer,2022-05-30T14:29:21Z,2025-08-20T02:21:45Z,,"type:enhancement, feature:st.plotly_chart",2,7,https://github.com/streamlit/streamlit/issues/4799,"Request to set a fixed aspect ratio for charts in `st.plotly_chart`. Currently, charts resize with the container, potentially distorting the intended aspect ratio."
1250523434,4788,Using multiprocessing module,open,PaleNeutron,2022-05-27T09:03:33Z,2025-03-27T12:40:32Z,,"type:enhancement, area:performance, area:threading/processing",6,27,https://github.com/streamlit/streamlit/issues/4788,Using `multiprocessing` in Streamlit scripts is difficult and often results in warnings or errors due to execution context. Users need a supported pattern for parallelism.
1249742610,4780,Doesn't display Altair text when text is positioned with `altair.value()`,open,raaaaaymond,2022-05-26T15:49:13Z,2025-03-26T18:00:47Z,,"type:bug, status:confirmed, priority:P3, feature:st.altair_chart",4,1,https://github.com/streamlit/streamlit/issues/4780,Altair text marks positioned with `altair.value()` do not render in `st.altair_chart`. This seems to be a specific rendering bug for this positioning method.
1247840261,4775,Hide the arrow in the delta of `st.metric`,open,Nemecsek,2022-05-25T09:46:12Z,2025-09-28T07:42:56Z,,"type:enhancement, good first issue, feature:st.metric",5,12,https://github.com/streamlit/streamlit/issues/4775,Request to hide the arrow icon in `st.metric` delta when the delta is a string. Users want to use the delta field for text annotations without implying directionality.
1238468215,4742,Logging strategy should follow the standard,open,whitphx,2022-05-17T11:03:21Z,2025-03-26T19:49:46Z,,"type:enhancement, area:debugging",7,36,https://github.com/streamlit/streamlit/issues/4742,"Streamlit's internal logging configuration conflicts with standard Python logging practices, making it hard for users to configure their own loggers or capture Streamlit logs."
1231180958,4715,Streamlit health check (/healthz) ignoring 302,open,ahtokca,2022-05-10T13:37:34Z,2025-06-15T10:49:05Z,,"type:bug, status:confirmed, priority:P4, area:server",2,1,https://github.com/streamlit/streamlit/issues/4715,"Streamlit's health check endpoint treats HTTP 302 redirects as failures, causing restart loops if an auth proxy redirects the health check. It should handle redirects gracefully."
1230967707,4714,Add select all shortcut or button for multiselect,open,PaleNeutron,2022-05-10T10:48:05Z,2025-11-06T01:37:37Z,,"type:enhancement, good first issue, feature:st.multiselect",7,28,https://github.com/streamlit/streamlit/issues/4714,"Request for ""Select All"" / ""Deselect All"" shortcuts or buttons in `st.multiselect`. This improves usability for lists with many options."
1223757573,4675,Time Input Function doesn't support each single time,open,murattasci06,2022-05-03T07:07:22Z,2025-06-15T12:59:18Z,,"type:enhancement, feature:st.time_input",2,6,https://github.com/streamlit/streamlit/issues/4675,Request for single-minute or custom interval resolution in `st.time_input`. The dropdown currently defaults to 15-minute intervals.
1222273919,4671,"Make `st.selectbox` dropdown scroll along with option in focus, when navigating with arrow keys (↑↓)",open,cmayoracurzio,2022-05-01T20:11:31Z,2025-11-07T22:16:30Z,,"type:enhancement, good first issue, feature:st.selectbox",3,9,https://github.com/streamlit/streamlit/issues/4671,"When navigating `st.selectbox` with arrow keys, the dropdown list does not scroll to keep the focused item in view. The user can't see what they are selecting."
1217512737,4659,automatic/dynamic height for iframe/html component,open,derfryday,2022-04-27T15:22:12Z,2025-11-10T23:45:09Z,,"type:enhancement, feature:custom-components",3,27,https://github.com/streamlit/streamlit/issues/4659,"Request for automatic/dynamic height adjustment for `st.components.v1.html` and iframes. Currently, height must be fixed, leading to scrollbars or whitespace."
1216996829,4656,Cascade input widget,open,PlatonB,2022-04-27T08:31:48Z,2025-06-19T09:31:33Z,,"type:enhancement, area:widgets",11,0,https://github.com/streamlit/streamlit/issues/4656,"Request for a ""cascade"" or dynamic input widget where new input fields appear automatically as the user fills previous ones (e.g., adding multiple items to a list)."
1214965395,4645,Disallow a user to ignore a certain widget,open,PlatonB,2022-04-25T19:45:18Z,2025-08-20T02:19:30Z,,"type:enhancement, feature:st.text_input",2,2,https://github.com/streamlit/streamlit/issues/4645,Request for a `required=True` parameter for input widgets to prevent the user from leaving them empty or submitting the form without a value.
1190956975,4585,Calling Julia from Streamlit App using PyJulia,open,mercicle,2022-04-03T15:07:32Z,2025-06-15T10:53:51Z,,"type:enhancement, area:integrations",10,4,https://github.com/streamlit/streamlit/issues/4585,Issues integrating Julia code via PyJulia in Streamlit apps. Users encounter errors with different import methods and execution contexts.
1187759716,4576,streamlit's webserver not working when using BAZEL for installation bug,open,rubenverhack,2022-03-31T09:13:59Z,2025-06-04T12:23:10Z,,"type:enhancement, area:deployment",8,2,https://github.com/streamlit/streamlit/issues/4576,"Streamlit's development mode check fails when installed via Bazel, causing it to run in dev mode unexpectedly. The check relies on file paths that differ in Bazel builds."
1186763411,4567,Integration with Flask - render simple Streamlit component on Flask or Fast API,open,vbabaria,2022-03-30T17:20:07Z,2025-03-27T12:46:11Z,,"type:enhancement, area:deployment",7,18,https://github.com/streamlit/streamlit/issues/4567,Request to integrate Streamlit components into Flask or FastAPI apps. Users want to embed Streamlit widgets into existing web applications.
1183188861,4553,Rerun on each new keystroke in `st.text_input`,open,knutwannheden,2022-03-28T09:57:41Z,2025-03-29T21:55:14Z,,"type:enhancement, feature:st.text_input",7,13,https://github.com/streamlit/streamlit/issues/4553,"Request for `st.text_input` to trigger a rerun on every keystroke (like search suggestions), rather than just on Enter or blur. Currently requires a workaround."
1177945460,4539,"Save logs to a text file, as a parameter in the config.toml",open,AxelArturin,2022-03-23T10:50:36Z,2025-03-29T22:14:26Z,,"type:enhancement, feature:config, area:debugging",1,12,https://github.com/streamlit/streamlit/issues/4539,"Request to configure logging to a file via `config.toml`. Currently, users must redirect stderr/stdout via shell commands."
1176702450,4534,HTML tags inside <code> get corrupted since v1.5.0,open,Valahaar,2022-03-22T12:21:24Z,2025-06-13T01:28:20Z,,"type:bug, feature:markdown, status:confirmed, priority:P3, feature:st.code, upstream",5,1,https://github.com/streamlit/streamlit/issues/4534,Nesting HTML tags inside `<code>` blocks in `st.markdown` renders as `[object Object]` instead of the expected HTML content. This is a regression.
1154272972,4458,An option to keep component values in the session state,open,whitphx,2022-02-28T16:07:51Z,2025-08-12T00:20:41Z,,"type:enhancement, feature:state, feature:st.session_state",10,34,https://github.com/streamlit/streamlit/issues/4458,"Request for an option to persist component values in `session_state` even if the component is temporarily not rendered. Currently, unmounted widgets lose their state."
1154100078,4457,Force widget setting without needing a key,open,thiemoToadi,2022-02-28T13:34:04Z,2025-03-29T21:57:24Z,,"type:enhancement, feature:state, feature:st.form",14,3,https://github.com/streamlit/streamlit/issues/4457,"Setting a widget's value programmatically (e.g., checking a box) without a key sometimes fails to update the internal state correctly within a form context."
1154029402,4456,"Make it possible to control the HTML ""type"" attr via st.text_input",open,whitphx,2022-02-28T12:23:29Z,2022-11-15T17:00:16Z,,"type:enhancement, feature:st.text_input",0,1,https://github.com/streamlit/streamlit/issues/4456,"Request to set the HTML `type` attribute for `st.text_input` (e.g., ""password"", ""email"", ""number""). This improves browser behavior like autocomplete and mobile keyboards."
1150046994,4449,Ability to flip st.camera_input preview horizontally,open,comlhj1114,2022-02-25T05:04:58Z,2022-11-15T17:00:17Z,,"type:enhancement, feature:st.camera_input",1,3,https://github.com/streamlit/streamlit/issues/4449,Request to flip/mirror the preview in `st.camera_input` horizontally. The default non-mirrored view is often disorienting for selfie/webcam use.
1148813738,4440,Ability to clear selectbox with long list of options,open,jzcruiser,2022-02-24T03:20:18Z,2025-08-14T04:36:53Z,,"type:enhancement, feature:st.selectbox",3,5,https://github.com/streamlit/streamlit/issues/4440,"Request for a ""Clear"" button in `st.selectbox` to easily reset the selection, especially for long lists where scrolling to the default is tedious."
1139632771,4407,Make caching benchmarkable,open,thunderbug1,2022-02-16T07:23:19Z,2023-05-15T21:21:49Z,,"type:enhancement, feature:cache",1,0,https://github.com/streamlit/streamlit/issues/4407,Request for benchmarking/profiling tools for `st.cache`. Users want to see memory usage and hit/miss rates to optimize their caching strategy.
1132732990,4393,A widget for reordering lists,open,palle-k,2022-02-11T15:13:51Z,2025-08-05T23:49:52Z,,"type:enhancement, feature:st.multiselect, type:possible-component",5,13,https://github.com/streamlit/streamlit/issues/4393,Request for a widget to reorder a list of items (drag-and-drop). This is a common UI pattern missing from the core library.
1132447787,4391,Enable `request_rerun`-ing session through external sources and using a session_id,open,tchaton,2022-02-11T11:45:14Z,2024-05-17T01:47:15Z,,"type:enhancement, area:threading/processing",3,2,https://github.com/streamlit/streamlit/issues/4391,"Request to trigger a session rerun from an external thread or process, using a session ID. This enables push-based updates from background tasks."
1124778124,4373,Better support st.markdown by dedenting text,open,kmcgrady,2022-02-05T02:20:08Z,2025-08-24T15:49:02Z,,"type:enhancement, feature:markdown",0,0,https://github.com/streamlit/streamlit/issues/4373,"Request for `st.markdown` to handle indented text blocks better (dedenting). Currently, indented Markdown (e.g., inside a function) often fails to render correctly."
1115047200,4320,Make picture size returned by camera_input consistent via parameter,open,jkneer,2022-01-26T13:56:54Z,2025-11-08T01:16:53Z,,"type:enhancement, good first issue, feature:st.camera_input",1,15,https://github.com/streamlit/streamlit/issues/4320,Request to specify the resolution/size of the image returned by `st.camera_input`. Users want consistent image dimensions regardless of the display size.
1112506353,4311,Provide way to run with the WSGI/ASGI protocols,open,StefanBrand,2022-01-24T11:13:39Z,2025-07-04T21:44:19Z,,"type:enhancement, area:deployment",4,34,https://github.com/streamlit/streamlit/issues/4311,Request to run Streamlit with ASGI/WSGI servers (like Uvicorn/Gunicorn) for better integration with standard Python web deployment stacks.
1087913291,4211,Keybinding to open full list simultaneously in `st.json`,open,BigSalmon2,2021-12-23T18:16:13Z,2025-06-15T10:45:50Z,,"type:enhancement, feature:st.json",1,0,https://github.com/streamlit/streamlit/issues/4211,Request for a keyboard shortcut to expand/collapse all nodes in `st.json`. This aids in exploring large JSON structures.
1084177977,4198,Expose theme colors to HTML components,open,jrieke,2021-12-19T19:54:55Z,2025-04-23T00:23:11Z,,"type:enhancement, feature:custom-components, feature:theming",2,2,https://github.com/streamlit/streamlit/issues/4198,"HTML components (`st.components.v1.html`) do not inherit Streamlit theme variables (colors, fonts). Users want to style HTML content to match the app theme."
1080361451,4178,Cannot set Plotly theme because Streamlit overrides user values,open,joelbecker,2021-12-14T22:34:33Z,2025-03-29T21:53:55Z,,"type:enhancement, feature:st.plotly_chart",4,16,https://github.com/streamlit/streamlit/issues/4178,`st.plotly_chart` overrides user-defined Plotly templates/themes with Streamlit's theme. Users want an option to prioritize their custom Plotly configuration.
1079670653,4173,st.file_uploader returns HTTP code 400 with invalid session_id when deployed on Kubernetes,open,JT-R,2021-12-14T12:00:08Z,2025-08-18T22:01:05Z,,"type:enhancement, feature:st.file_uploader, area:deployment",31,36,https://github.com/streamlit/streamlit/issues/4173,`st.file_uploader` returns HTTP 400 (Invalid session_id) when deployed on Kubernetes with multiple replicas. Session stickiness or state sharing is needed.
1077497249,4162,Allow console_scripts as streamlit run scripts,open,FlorianWilhelm,2021-12-11T10:32:20Z,2025-03-27T12:51:26Z,,"type:enhancement, feature:cli",8,16,https://github.com/streamlit/streamlit/issues/4162,"Streamlit requires a raw `.py` script path. Users want to run installed console scripts (entry points) directly, e.g., `streamlit run my-command`."
1067742091,4109,[Coming soon] Content alignment option for text elements,open,kaydotdev,2021-11-30T22:39:39Z,2025-10-30T04:33:24Z,,"type:enhancement, feature:markdown, area:styling, feature:st.caption",4,48,https://github.com/streamlit/streamlit/issues/4109,"Request for text alignment options (`left`, `center`, `right`, `justify`) in `st.markdown`, `st.caption`, and `st.text`. This allows for better typographic layout."
1050330761,4052,Add Yellow color to st.metric,open,MatheusHam,2021-11-10T21:33:27Z,2023-08-02T12:45:25Z,,"type:enhancement, feature:st.metric",4,2,https://github.com/streamlit/streamlit/issues/4052,"Request to add a ""yellow"" color option to `st.metric` delta (alongside green/red/gray) to represent ""warning"" or neutral-but-important states."
1023583273,3899,"Set focus on a widget, e.g. for `st.text_input`",open,solarjoe,2021-10-12T09:28:38Z,2025-03-26T19:42:44Z,,"type:enhancement, area:widgets, area:events",14,45,https://github.com/streamlit/streamlit/issues/3899,"Request to set focus on a specific widget (e.g., `autofocus` or `st.focus()`). This helps guide the user flow, especially for forms."
970710998,3703,Selectbox/radio/multiselect widgets copy option values resulting in index errors and other problems,open,kinghuang,2021-08-13T21:08:49Z,2025-10-13T14:10:53Z,,"type:enhancement, feature:st.radio, feature:st.selectbox, feature:st.multiselect",3,0,https://github.com/streamlit/streamlit/issues/3703,"Selection widgets (selectbox, radio) copy option values, breaking identity checks for custom objects. They should return the original object reference."
964072912,3684,Add form.clear() to the API,open,tybirk-mindway,2021-08-09T14:46:07Z,2025-10-06T14:20:17Z,,"type:enhancement, feature:st.form",10,24,https://github.com/streamlit/streamlit/issues/3684,Request for a programmatic `form.clear()` method to reset a form's inputs without necessarily submitting it.
960224640,3656,More button types and colors,open,murtazabasu,2021-08-04T10:35:27Z,2025-03-27T12:35:25Z,,"type:enhancement, area:styling, status:likely, feature:st.button",13,16,https://github.com/streamlit/streamlit/issues/3656,"Request for more button styles (colors, shapes) beyond primary/secondary. Users want to customize buttons to signify different actions (danger, success, etc.)."
951856319,3601,on_change not called for first session_state value,open,kinghuang,2021-07-23T19:51:41Z,2025-03-29T21:50:50Z,,"type:enhancement, feature:state, feature:st.session_state",18,3,https://github.com/streamlit/streamlit/issues/3601,The `on_change` callback is not fired when a widget is initialized with a default value. It only fires on subsequent user interactions.
944843324,3553,Deleting a file_uploader may cause streamlit to not GC its orphaned files,open,vdonato,2021-07-14T22:28:43Z,2025-03-26T18:00:57Z,,"type:bug, feature:st.file_uploader, status:confirmed, priority:P4",3,1,https://github.com/streamlit/streamlit/issues/3553,"Deleting a `file_uploader` widget might not trigger garbage collection of the uploaded file immediately, leading to temporary storage leaks."
941153357,3533,Element values are not restored properly after `st.rerun`,open,whitphx,2021-07-10T02:31:11Z,2025-03-26T18:00:58Z,,"type:bug, status:confirmed, priority:P3, feature:st.rerun",8,10,https://github.com/streamlit/streamlit/issues/3533,"Widget values are sometimes not restored correctly after `st.rerun()`, reverting to defaults instead of preserving the user's input."
936197366,3508,A way to add Python functionalities/custom HTML/CSS code to streamlit,open,pranavr2003,2021-07-03T07:39:25Z,2022-11-09T22:39:07Z,,"type:enhancement, feature:custom-components",3,1,https://github.com/streamlit/streamlit/issues/3508,"Request for a way to inject custom HTML/CSS/JS into the app header/body more easily than `st.markdown(unsafe_allow_html=True)`, for advanced styling."
920878903,3426,Ability to register custom exception handler,open,tvst,2021-06-15T00:37:02Z,2025-08-24T17:34:43Z,,"type:enhancement, area:debugging, area:utilities",8,55,https://github.com/streamlit/streamlit/issues/3426,Request to register a custom global exception handler. This allows apps to log unhandled errors to services like Sentry before showing the error to the user.
917397108,3401,file_uploader limit number of uploaded files,open,cceyda,2021-06-10T14:14:33Z,2025-09-12T14:05:46Z,,"type:enhancement, feature:st.file_uploader",4,3,https://github.com/streamlit/streamlit/issues/3401,"Request to limit the *number* of files in `st.file_uploader`, not just the size. This prevents users from uploading thousands of files and crashing the app."
911736638,3373,Make st.image accept an emoji,open,jrieke,2021-06-04T18:17:06Z,2022-11-15T17:00:48Z,,"type:enhancement, feature:st.image",0,2,https://github.com/streamlit/streamlit/issues/3373,"Request for `st.image` to accept emojis (strings) directly, rendering them as high-res graphics. This simplifies adding icons/emojis as visual elements."
907293110,3348,Improve naming convention for saved audio files from `st.audio`,open,oplatek,2021-05-31T09:29:37Z,2022-11-15T17:00:48Z,,"type:enhancement, feature:st.audio",2,1,https://github.com/streamlit/streamlit/issues/3348,"Request to customize the filename of audio downloads from `st.audio`. Currently, it uses a random hash, which is not user-friendly."
891041933,3263,Caching improvements,open,dbalabka,2021-05-13T13:28:56Z,2022-11-15T17:00:50Z,,"type:enhancement, feature:cache",4,3,https://github.com/streamlit/streamlit/issues/3263,"Extensive request for caching improvements: disk persistence configuration, S3 support, alternate serialization (Parquet/Arrow), and clearer eviction policies."
872532772,3200,Zooming option for graphviz plots,open,hackenjoe,2021-04-30T13:41:59Z,2025-03-29T22:06:22Z,,"type:enhancement, feature:st.graphviz_chart",3,13,https://github.com/streamlit/streamlit/issues/3200,Request for zoom/pan capabilities in `st.graphviz_chart`. Large diagrams are hard to read without interactive navigation.
858033499,3133,Tooltips on `st.image` and other media elements,open,remisphere,2021-04-14T15:52:32Z,2023-11-27T02:53:03Z,,"type:enhancement, feature:st.image, feature:tooltip, status:likely",7,3,https://github.com/streamlit/streamlit/issues/3133,"Request for tooltips on `st.image` and other media elements. This allows providing extra context (metadata, description) on hover."
851416590,3082,Streamlit protobuf names may collide with those of other packages,open,thiemoToadi,2021-04-06T13:19:22Z,2025-10-21T09:13:29Z,,"type:bug, area:protobuf, status:confirmed, priority:P3",25,2,https://github.com/streamlit/streamlit/issues/3082,"Streamlit's internal Protobuf definitions conflict with other libraries (like `supervisely`) that use Protobuf, causing `TypeError` on import."
840547517,3018,Configurable location for persistent cache,open,NoahAmsel,2021-03-25T04:33:03Z,2025-05-14T09:04:22Z,,"type:enhancement, feature:cache",8,21,https://github.com/streamlit/streamlit/issues/3018,Request to configure the directory for persistent cache storage. Users want to store cache outside the default user home directory.
834273069,2975,Server shutdown fails to exit while processing infinite loop,open,AnOctopus,2021-03-18T00:13:56Z,2025-11-08T01:07:45Z,,"type:bug, good first issue, status:confirmed, priority:P3, area:backend",14,5,https://github.com/streamlit/streamlit/issues/2975,Streamlit server fails to shut down cleanly if a script is stuck in an infinite loop. The process hangs and requires a kill signal.
827691338,2927,Time or event (websocket/redis) callbacks,open,schaumb,2021-03-10T12:52:51Z,2024-05-17T01:47:30Z,,"type:enhancement, area:threading/processing",3,0,https://github.com/streamlit/streamlit/issues/2927,"Request for event-driven callbacks (time-based, websocket, etc.) to trigger updates without user interaction. This supports real-time data feeds."
